TimeSeries ID,total direction=Write,total direction=Read
direction,Write,Read
Wed May 22 2024 15:42:00 GMT+0200 (Central European Summer Time),32071.583333333332,299.05
Wed May 22 2024 15:43:00 GMT+0200 (Central European Summer Time),31301.933333333334,16.916666666666668
Wed May 22 2024 15:44:00 GMT+0200 (Central European Summer Time),42201.566666666666,390.2833333333333
Wed May 22 2024 15:45:00 GMT+0200 (Central European Summer Time),32432.483333333334,1913.8666666666666
Wed May 22 2024 15:46:00 GMT+0200 (Central European Summer Time),35074.816666666666,0
Wed May 22 2024 15:47:00 GMT+0200 (Central European Summer Time),40881.916666666664,0
Wed May 22 2024 15:48:00 GMT+0200 (Central European Summer Time),48562.51666666666,0
Wed May 22 2024 15:49:00 GMT+0200 (Central European Summer Time),46831.183333333334,0
Wed May 22 2024 15:50:00 GMT+0200 (Central European Summer Time),34421.933333333334,0
Wed May 22 2024 15:51:00 GMT+0200 (Central European Summer Time),42265.73333333333,0
Wed May 22 2024 15:52:00 GMT+0200 (Central European Summer Time),41758.98333333333,0
Wed May 22 2024 15:53:00 GMT+0200 (Central European Summer Time),38884.75,0
Wed May 22 2024 15:54:00 GMT+0200 (Central European Summer Time),46543.76666666666,0
Wed May 22 2024 15:55:00 GMT+0200 (Central European Summer Time),43558.35,499
Wed May 22 2024 15:56:00 GMT+0200 (Central European Summer Time),39185.816666666666,3587.9333333333334
Wed May 22 2024 15:57:00 GMT+0200 (Central European Summer Time),33732.9,418.6666666666667
Wed May 22 2024 15:58:00 GMT+0200 (Central European Summer Time),47080.36666666667,0
Wed May 22 2024 15:59:00 GMT+0200 (Central European Summer Time),50431.316666666666,0
Wed May 22 2024 16:00:00 GMT+0200 (Central European Summer Time),38529.11666666667,0
Wed May 22 2024 16:01:00 GMT+0200 (Central European Summer Time),43829.58333333333,0
Wed May 22 2024 16:02:00 GMT+0200 (Central European Summer Time),42173.86666666667,0
Wed May 22 2024 16:03:00 GMT+0200 (Central European Summer Time),40398.916666666664,0
Wed May 22 2024 16:04:00 GMT+0200 (Central European Summer Time),39063.45,0
Wed May 22 2024 16:05:00 GMT+0200 (Central European Summer Time),40525.183333333334,0
Wed May 22 2024 16:06:00 GMT+0200 (Central European Summer Time),40518.85,0
Wed May 22 2024 16:07:00 GMT+0200 (Central European Summer Time),44160.299999999996,0
Wed May 22 2024 16:08:00 GMT+0200 (Central European Summer Time),38314.76666666666,0
Wed May 22 2024 16:09:00 GMT+0200 (Central European Summer Time),45564.183333333334,0
Wed May 22 2024 16:10:00 GMT+0200 (Central European Summer Time),47190.2,0
Wed May 22 2024 16:11:00 GMT+0200 (Central European Summer Time),40199.73333333333,0
Wed May 22 2024 16:12:00 GMT+0200 (Central European Summer Time),41925,0
Wed May 22 2024 16:13:00 GMT+0200 (Central European Summer Time),46805.4,0
Wed May 22 2024 16:14:00 GMT+0200 (Central European Summer Time),40570.166666666664,0
Wed May 22 2024 16:15:00 GMT+0200 (Central European Summer Time),45761.76666666666,0
Wed May 22 2024 16:16:00 GMT+0200 (Central European Summer Time),45423.61666666667,0
Wed May 22 2024 16:17:00 GMT+0200 (Central European Summer Time),33197.35,0
Wed May 22 2024 16:18:00 GMT+0200 (Central European Summer Time),43409.71666666667,0
Wed May 22 2024 16:19:00 GMT+0200 (Central European Summer Time),38058.666666666664,270.65
Wed May 22 2024 16:20:00 GMT+0200 (Central European Summer Time),50368.13333333333,1913.8833333333332
Wed May 22 2024 16:21:00 GMT+0200 (Central European Summer Time),40428.63333333333,0
Wed May 22 2024 16:22:00 GMT+0200 (Central European Summer Time),43493.583333333336,0
Wed May 22 2024 16:23:00 GMT+0200 (Central European Summer Time),48810.78333333333,270.6333333333333
Wed May 22 2024 16:24:00 GMT+0200 (Central European Summer Time),36710.316666666666,1913.8999999999999
Wed May 22 2024 16:25:00 GMT+0200 (Central European Summer Time),49617.416666666664,0
Wed May 22 2024 16:26:00 GMT+0200 (Central European Summer Time),45775.98333333333,0
Wed May 22 2024 16:27:00 GMT+0200 (Central European Summer Time),43423.85,0
Wed May 22 2024 16:28:00 GMT+0200 (Central European Summer Time),44120.38333333333,270.65
Wed May 22 2024 16:29:00 GMT+0200 (Central European Summer Time),35689.433333333334,1913.8833333333332
Wed May 22 2024 16:30:00 GMT+0200 (Central European Summer Time),40511.26666666666,0
Wed May 22 2024 16:31:00 GMT+0200 (Central European Summer Time),44984.46666666667,0
Wed May 22 2024 16:32:00 GMT+0200 (Central European Summer Time),47118.55,0
Wed May 22 2024 16:33:00 GMT+0200 (Central European Summer Time),43564.96666666666,0
Wed May 22 2024 16:34:00 GMT+0200 (Central European Summer Time),54610.166666666664,0
Wed May 22 2024 16:35:00 GMT+0200 (Central European Summer Time),49652.46666666667,0
Wed May 22 2024 16:36:00 GMT+0200 (Central European Summer Time),44526.88333333333,0
Wed May 22 2024 16:37:00 GMT+0200 (Central European Summer Time),38979.23333333333,0
Wed May 22 2024 16:38:00 GMT+0200 (Central European Summer Time),45924.43333333333,1640.75
Wed May 22 2024 16:39:00 GMT+0200 (Central European Summer Time),40719.21666666667,11602.983333333334
Wed May 22 2024 16:40:00 GMT+0200 (Central European Summer Time),42283.9,0
