TimeSeries ID,total direction=Write,total direction=Read
direction,Write,Read
Wed May 22 2024 19:45:00 GMT+0200 (Central European Summer Time),38022.11666666667,0
Wed May 22 2024 19:46:00 GMT+0200 (Central European Summer Time),203554.23333333334,0
Wed May 22 2024 19:47:00 GMT+0200 (Central European Summer Time),756550.3166666667,0
Wed May 22 2024 19:48:00 GMT+0200 (Central European Summer Time),653345.7166666667,0
Wed May 22 2024 19:49:00 GMT+0200 (Central European Summer Time),513658.2833333333,0
Wed May 22 2024 19:50:00 GMT+0200 (Central European Summer Time),180874.65,0
Wed May 22 2024 19:51:00 GMT+0200 (Central European Summer Time),200778.98333333334,6733.366666666667
Wed May 22 2024 19:52:00 GMT+0200 (Central European Summer Time),430182.5833333333,3719.1833333333334
Wed May 22 2024 19:53:00 GMT+0200 (Central European Summer Time),662700.8666666667,1850.9833333333333
Wed May 22 2024 19:54:00 GMT+0200 (Central European Summer Time),743789.4333333333,667.1333333333333
Wed May 22 2024 19:55:00 GMT+0200 (Central European Summer Time),576282.85,94.83333333333333
Wed May 22 2024 19:56:00 GMT+0200 (Central European Summer Time),511207.3,41.7
Wed May 22 2024 19:57:00 GMT+0200 (Central European Summer Time),178134.03333333333,0
Wed May 22 2024 19:58:00 GMT+0200 (Central European Summer Time),362904.5833333333,0
Wed May 22 2024 19:59:00 GMT+0200 (Central European Summer Time),513625.24999999994,0
Wed May 22 2024 20:00:00 GMT+0200 (Central European Summer Time),343827.0833333333,0
Wed May 22 2024 20:01:00 GMT+0200 (Central European Summer Time),270252.76666666666,1517.3833333333332
Wed May 22 2024 20:02:00 GMT+0200 (Central European Summer Time),99007.05,714.5666666666666
Wed May 22 2024 20:03:00 GMT+0200 (Central European Summer Time),193531.95,20.85
Wed May 22 2024 20:04:00 GMT+0200 (Central European Summer Time),602471.1666666666,0
Wed May 22 2024 20:05:00 GMT+0200 (Central European Summer Time),742340.9166666667,0
Wed May 22 2024 20:06:00 GMT+0200 (Central European Summer Time),420703.98333333334,1517.4
Wed May 22 2024 20:07:00 GMT+0200 (Central European Summer Time),599537.1,667.1333333333333
Wed May 22 2024 20:08:00 GMT+0200 (Central European Summer Time),572061.65,0
Wed May 22 2024 20:09:00 GMT+0200 (Central European Summer Time),174335.41666666666,0
Wed May 22 2024 20:10:00 GMT+0200 (Central European Summer Time),34061.71666666667,0
Wed May 22 2024 20:11:00 GMT+0200 (Central European Summer Time),34547.03333333333,0
Wed May 22 2024 20:12:00 GMT+0200 (Central European Summer Time),190252.88333333333,0
Wed May 22 2024 20:13:00 GMT+0200 (Central European Summer Time),112699.61666666667,0
Wed May 22 2024 20:14:00 GMT+0200 (Central European Summer Time),54823.45,0
Wed May 22 2024 20:15:00 GMT+0200 (Central European Summer Time),215899.33333333334,0
Wed May 22 2024 20:16:00 GMT+0200 (Central European Summer Time),440314.05000000005,0
Wed May 22 2024 20:17:00 GMT+0200 (Central European Summer Time),511939.4666666667,0
Wed May 22 2024 20:18:00 GMT+0200 (Central European Summer Time),516583.56666666665,0
Wed May 22 2024 20:19:00 GMT+0200 (Central European Summer Time),341116.7166666667,0
Wed May 22 2024 20:20:00 GMT+0200 (Central European Summer Time),103096.06666666667,0
Wed May 22 2024 20:21:00 GMT+0200 (Central European Summer Time),528399.8333333333,0
Wed May 22 2024 20:22:00 GMT+0200 (Central European Summer Time),255901.63333333333,0
Wed May 22 2024 20:23:00 GMT+0200 (Central European Summer Time),196662.75,0
Wed May 22 2024 20:24:00 GMT+0200 (Central European Summer Time),106284.9,0
Wed May 22 2024 20:25:00 GMT+0200 (Central European Summer Time),205173.71666666667,0
Wed May 22 2024 20:26:00 GMT+0200 (Central European Summer Time),601335.0666666667,0
Wed May 22 2024 20:27:00 GMT+0200 (Central European Summer Time),581992.7666666667,1517.3833333333332
Wed May 22 2024 20:28:00 GMT+0200 (Central European Summer Time),177423.19999999998,667.15
Wed May 22 2024 20:29:00 GMT+0200 (Central European Summer Time),197422.63333333333,94.83333333333333
Wed May 22 2024 20:30:00 GMT+0200 (Central European Summer Time),437324.55,1559.0833333333333
Wed May 22 2024 20:31:00 GMT+0200 (Central European Summer Time),676865.1333333333,47469.2
Wed May 22 2024 20:32:00 GMT+0200 (Central European Summer Time),641057.35,20577.15
Wed May 22 2024 20:33:00 GMT+0200 (Central European Summer Time),207656.73333333334,0
Wed May 22 2024 20:34:00 GMT+0200 (Central European Summer Time),35268.61666666667,0
Wed May 22 2024 20:35:00 GMT+0200 (Central European Summer Time),33190.75,0
Wed May 22 2024 20:36:00 GMT+0200 (Central European Summer Time),33073.51666666666,711.2833333333333
Wed May 22 2024 20:37:00 GMT+0200 (Central European Summer Time),39437.05,312.71666666666664
Wed May 22 2024 20:38:00 GMT+0200 (Central European Summer Time),32847.01666666666,0
Wed May 22 2024 20:39:00 GMT+0200 (Central European Summer Time),30162.766666666666,0
Wed May 22 2024 20:40:00 GMT+0200 (Central European Summer Time),36004.316666666666,0
Wed May 22 2024 20:41:00 GMT+0200 (Central European Summer Time),32228.066666666666,0
Wed May 22 2024 20:42:00 GMT+0200 (Central European Summer Time),37003.98333333333,1517.4
