TimeSeries ID,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_NONE.metric.type="compute.googleapis.com/instance/cpu/utilization" resource.type="gce_instance" resource.labels."instance_id"="987861714045355492" resource.labels."zone"="europe-west4-b" AND resource.labels."project_id"="ddls-owen-gombas".60s.instance_id:987861714045355492.project_id:ddls-owen-gombas.zone:europe-west4-b.instance_name:instance-20240521-124408
instance_name,instance-20240521-124408
zone,europe-west4-b
instance_id,987861714045355492
project_id,ddls-owen-gombas
Wed May 22 2024 13:45:00 GMT+0200 (Central European Summer Time),0.016285197000834847
Wed May 22 2024 13:46:00 GMT+0200 (Central European Summer Time),0.016030584112809977
Wed May 22 2024 13:47:00 GMT+0200 (Central European Summer Time),0.018779306911322163
Wed May 22 2024 13:48:00 GMT+0200 (Central European Summer Time),0.017499698868875174
Wed May 22 2024 13:49:00 GMT+0200 (Central European Summer Time),0.017231308985603277
Wed May 22 2024 13:50:00 GMT+0200 (Central European Summer Time),0.01756641664597526
Wed May 22 2024 13:51:00 GMT+0200 (Central European Summer Time),0.016776169008880258
Wed May 22 2024 13:52:00 GMT+0200 (Central European Summer Time),0.05192458765978015
Wed May 22 2024 13:53:00 GMT+0200 (Central European Summer Time),0.09436098045364266
Wed May 22 2024 13:54:00 GMT+0200 (Central European Summer Time),0.038733548502392995
Wed May 22 2024 13:55:00 GMT+0200 (Central European Summer Time),0.07961753870458044
Wed May 22 2024 13:56:00 GMT+0200 (Central European Summer Time),0.2335578121887547
Wed May 22 2024 13:57:00 GMT+0200 (Central European Summer Time),0.38844501105048623
Wed May 22 2024 13:58:00 GMT+0200 (Central European Summer Time),0.4486985163756043
Wed May 22 2024 13:59:00 GMT+0200 (Central European Summer Time),0.44323268287892575
Wed May 22 2024 14:00:00 GMT+0200 (Central European Summer Time),0.41410524614226696
Wed May 22 2024 14:01:00 GMT+0200 (Central European Summer Time),0.4325935802264676
Wed May 22 2024 14:02:00 GMT+0200 (Central European Summer Time),0.4169056152196622
Wed May 22 2024 14:03:00 GMT+0200 (Central European Summer Time),0.3846199858832956
Wed May 22 2024 14:04:00 GMT+0200 (Central European Summer Time),0.3831818934308814
Wed May 22 2024 14:05:00 GMT+0200 (Central European Summer Time),0.40100032877572667
Wed May 22 2024 14:06:00 GMT+0200 (Central European Summer Time),0.43252287222096486
Wed May 22 2024 14:07:00 GMT+0200 (Central European Summer Time),0.3943616610014137
Wed May 22 2024 14:08:00 GMT+0200 (Central European Summer Time),0.39731335775878546
Wed May 22 2024 14:09:00 GMT+0200 (Central European Summer Time),0.43603453836810596
Wed May 22 2024 14:10:00 GMT+0200 (Central European Summer Time),0.4515119535156174
Wed May 22 2024 14:11:00 GMT+0200 (Central European Summer Time),0.44487223173746787
Wed May 22 2024 14:12:00 GMT+0200 (Central European Summer Time),0.4327037370548879
Wed May 22 2024 14:13:00 GMT+0200 (Central European Summer Time),0.41699768241700025
Wed May 22 2024 14:14:00 GMT+0200 (Central European Summer Time),0.4340527159307764
Wed May 22 2024 14:15:00 GMT+0200 (Central European Summer Time),0.3868560588048107
Wed May 22 2024 14:16:00 GMT+0200 (Central European Summer Time),0.37553249698383223
Wed May 22 2024 14:17:00 GMT+0200 (Central European Summer Time),0.4110115084809024
Wed May 22 2024 14:18:00 GMT+0200 (Central European Summer Time),0.4302314058878816
Wed May 22 2024 14:19:00 GMT+0200 (Central European Summer Time),0.38675066961250953
Wed May 22 2024 14:20:00 GMT+0200 (Central European Summer Time),0.3815352545098942
Wed May 22 2024 14:21:00 GMT+0200 (Central European Summer Time),0.40510713799919434
Wed May 22 2024 14:22:00 GMT+0200 (Central European Summer Time),0.4199714325608852
Wed May 22 2024 14:23:00 GMT+0200 (Central European Summer Time),0.43909789195449206
Wed May 22 2024 14:24:00 GMT+0200 (Central European Summer Time),0.4576407847661244
Wed May 22 2024 14:25:00 GMT+0200 (Central European Summer Time),0.4260488166243609
Wed May 22 2024 14:26:00 GMT+0200 (Central European Summer Time),0.3714735635382207
Wed May 22 2024 14:27:00 GMT+0200 (Central European Summer Time),0.39139146444552464
Wed May 22 2024 14:28:00 GMT+0200 (Central European Summer Time),0.38536114967103574
Wed May 22 2024 14:29:00 GMT+0200 (Central European Summer Time),0.3959731653873632
Wed May 22 2024 14:30:00 GMT+0200 (Central European Summer Time),0.4250867737472617
Wed May 22 2024 14:31:00 GMT+0200 (Central European Summer Time),0.4181213269534017
Wed May 22 2024 14:32:00 GMT+0200 (Central European Summer Time),0.39698994278213795
Wed May 22 2024 14:33:00 GMT+0200 (Central European Summer Time),0.3861063187208307
Wed May 22 2024 14:34:00 GMT+0200 (Central European Summer Time),0.3902664027526896
Wed May 22 2024 14:35:00 GMT+0200 (Central European Summer Time),0.4064304995495983
Wed May 22 2024 14:36:00 GMT+0200 (Central European Summer Time),0.42756798298787924
Wed May 22 2024 14:37:00 GMT+0200 (Central European Summer Time),0.41753841278139514
Wed May 22 2024 14:38:00 GMT+0200 (Central European Summer Time),0.4086571643772913
Wed May 22 2024 14:39:00 GMT+0200 (Central European Summer Time),0.41000348414526117
Wed May 22 2024 14:40:00 GMT+0200 (Central European Summer Time),0.416210453745695
Wed May 22 2024 14:41:00 GMT+0200 (Central European Summer Time),0.4219258633125302
Wed May 22 2024 14:42:00 GMT+0200 (Central European Summer Time),0.43797911406854456
Wed May 22 2024 14:43:00 GMT+0200 (Central European Summer Time),0.45161204940843996
Wed May 22 2024 14:44:00 GMT+0200 (Central European Summer Time),0.4297064240036017
Wed May 22 2024 14:45:00 GMT+0200 (Central European Summer Time),0.39842238573350336
Wed May 22 2024 14:46:00 GMT+0200 (Central European Summer Time),0.37082659836201703
Wed May 22 2024 14:47:00 GMT+0200 (Central European Summer Time),0.4043551326551589
Wed May 22 2024 14:48:00 GMT+0200 (Central European Summer Time),0.4298033429971762
Wed May 22 2024 14:49:00 GMT+0200 (Central European Summer Time),0.4162610840211149
Wed May 22 2024 14:50:00 GMT+0200 (Central European Summer Time),0.3944683215385756
Wed May 22 2024 14:51:00 GMT+0200 (Central European Summer Time),0.38393289105586065
Wed May 22 2024 14:52:00 GMT+0200 (Central European Summer Time),0.38803903338930845
Wed May 22 2024 14:53:00 GMT+0200 (Central European Summer Time),0.38923534371929613
Wed May 22 2024 14:54:00 GMT+0200 (Central European Summer Time),0.41620946830784455
Wed May 22 2024 14:55:00 GMT+0200 (Central European Summer Time),0.42550673596230504
Wed May 22 2024 14:56:00 GMT+0200 (Central European Summer Time),0.4130170276644056
Wed May 22 2024 14:57:00 GMT+0200 (Central European Summer Time),0.4046484202908649
Wed May 22 2024 14:58:00 GMT+0200 (Central European Summer Time),0.4202022035939535
Wed May 22 2024 14:59:00 GMT+0200 (Central European Summer Time),0.4116564717702052
Wed May 22 2024 15:00:00 GMT+0200 (Central European Summer Time),0.404270853631715
Wed May 22 2024 15:01:00 GMT+0200 (Central European Summer Time),0.4195790258727015
Wed May 22 2024 15:02:00 GMT+0200 (Central European Summer Time),0.423525998604858
Wed May 22 2024 15:03:00 GMT+0200 (Central European Summer Time),0.41545215506423955
Wed May 22 2024 15:04:00 GMT+0200 (Central European Summer Time),0.4035777546560439
Wed May 22 2024 15:05:00 GMT+0200 (Central European Summer Time),0.4211775055976811
Wed May 22 2024 15:06:00 GMT+0200 (Central European Summer Time),0.4255093244349837
Wed May 22 2024 15:07:00 GMT+0200 (Central European Summer Time),0.4430841306841406
Wed May 22 2024 15:08:00 GMT+0200 (Central European Summer Time),0.4558814654683753
Wed May 22 2024 15:09:00 GMT+0200 (Central European Summer Time),0.4342641238399248
Wed May 22 2024 15:10:00 GMT+0200 (Central European Summer Time),0.38677457265859705
Wed May 22 2024 15:11:00 GMT+0200 (Central European Summer Time),0.36883610812292317
Wed May 22 2024 15:12:00 GMT+0200 (Central European Summer Time),0.39804655771433395
Wed May 22 2024 15:13:00 GMT+0200 (Central European Summer Time),0.420390147564395
Wed May 22 2024 15:14:00 GMT+0200 (Central European Summer Time),0.39595480016079515
Wed May 22 2024 15:15:00 GMT+0200 (Central European Summer Time),0.22681007087372032
Wed May 22 2024 15:16:00 GMT+0200 (Central European Summer Time),0.019130795006049084
Wed May 22 2024 15:17:00 GMT+0200 (Central European Summer Time),0.01865160391438394
Wed May 22 2024 15:18:00 GMT+0200 (Central European Summer Time),0.01572790342454103
Wed May 22 2024 15:19:00 GMT+0200 (Central European Summer Time),0.02367006917861166
Wed May 22 2024 15:20:00 GMT+0200 (Central European Summer Time),0.02939108124979081
Wed May 22 2024 15:21:00 GMT+0200 (Central European Summer Time),0.02284707957999975
