TimeSeries ID,total direction=Write,total direction=Read
direction,Write,Read
Wed May 22 2024 13:31:00 GMT+0200 (Central European Summer Time),59370.49999999999,1441057.7333333334
Wed May 22 2024 13:32:00 GMT+0200 (Central European Summer Time),592104.7833333333,14157536.166666666
Wed May 22 2024 13:33:00 GMT+0200 (Central European Summer Time),65901.15,5263.166666666667
Wed May 22 2024 13:34:00 GMT+0200 (Central European Summer Time),26191.38333333333,25.366666666666667
Wed May 22 2024 13:35:00 GMT+0200 (Central European Summer Time),25214.65,213.26666666666665
Wed May 22 2024 13:36:00 GMT+0200 (Central European Summer Time),32881.1,239.23333333333332
Wed May 22 2024 13:37:00 GMT+0200 (Central European Summer Time),31511.35,0
Wed May 22 2024 13:38:00 GMT+0200 (Central European Summer Time),32433.766666666666,1759.1333333333332
Wed May 22 2024 13:39:00 GMT+0200 (Central European Summer Time),27868.233333333334,12651.783333333333
Wed May 22 2024 13:40:00 GMT+0200 (Central European Summer Time),34312.03333333333,1816.6166666666666
Wed May 22 2024 13:41:00 GMT+0200 (Central European Summer Time),23293.033333333333,2636.383333333333
Wed May 22 2024 13:42:00 GMT+0200 (Central European Summer Time),37795.166666666664,2842.45
Wed May 22 2024 13:43:00 GMT+0200 (Central European Summer Time),29786.833333333336,1922.35
Wed May 22 2024 13:44:00 GMT+0200 (Central European Summer Time),26225.616666666665,59.81666666666666
Wed May 22 2024 13:45:00 GMT+0200 (Central European Summer Time),30905.433333333334,0
Wed May 22 2024 13:46:00 GMT+0200 (Central European Summer Time),32801.75,93490.15
Wed May 22 2024 13:47:00 GMT+0200 (Central European Summer Time),33154.98333333333,661306.6
Wed May 22 2024 13:48:00 GMT+0200 (Central European Summer Time),30008.45,2013.5666666666666
Wed May 22 2024 13:49:00 GMT+0200 (Central European Summer Time),25856.716666666667,1973.6833333333334
Wed May 22 2024 13:50:00 GMT+0200 (Central European Summer Time),25791.4,0
Wed May 22 2024 13:51:00 GMT+0200 (Central European Summer Time),30354.45,1124.8666666666666
Wed May 22 2024 13:52:00 GMT+0200 (Central European Summer Time),117133.56666666667,287945.15
Wed May 22 2024 13:53:00 GMT+0200 (Central European Summer Time),613881.3666666666,1982870.5166666666
Wed May 22 2024 13:54:00 GMT+0200 (Central European Summer Time),64467.26666666666,22420.38333333333
Wed May 22 2024 13:55:00 GMT+0200 (Central European Summer Time),448752.35,981494.6666666666
Wed May 22 2024 13:56:00 GMT+0200 (Central European Summer Time),2936757.2,7044759.533333333
Wed May 22 2024 13:57:00 GMT+0200 (Central European Summer Time),42925.55,1603197.9166666667
Wed May 22 2024 13:58:00 GMT+0200 (Central European Summer Time),34755.183333333334,1854.7166666666667
Wed May 22 2024 13:59:00 GMT+0200 (Central European Summer Time),42369.2,5502.383333333333
Wed May 22 2024 14:00:00 GMT+0200 (Central European Summer Time),41562.65,0
Wed May 22 2024 14:01:00 GMT+0200 (Central European Summer Time),44749.65,0
Wed May 22 2024 14:02:00 GMT+0200 (Central European Summer Time),49276.85,0
Wed May 22 2024 14:03:00 GMT+0200 (Central European Summer Time),39390.86666666667,0
Wed May 22 2024 14:04:00 GMT+0200 (Central European Summer Time),44270.8,0
Wed May 22 2024 14:05:00 GMT+0200 (Central European Summer Time),37480.71666666667,0
Wed May 22 2024 14:06:00 GMT+0200 (Central European Summer Time),35871.71666666667,0
Wed May 22 2024 14:07:00 GMT+0200 (Central European Summer Time),38540.21666666667,0
Wed May 22 2024 14:08:00 GMT+0200 (Central European Summer Time),41537.25,0
Wed May 22 2024 14:09:00 GMT+0200 (Central European Summer Time),37490.46666666667,0
Wed May 22 2024 14:10:00 GMT+0200 (Central European Summer Time),41184.16666666667,0
Wed May 22 2024 14:11:00 GMT+0200 (Central European Summer Time),40244.41666666667,0
Wed May 22 2024 14:12:00 GMT+0200 (Central European Summer Time),45768.416666666664,0
Wed May 22 2024 14:13:00 GMT+0200 (Central European Summer Time),41773.9,389.0333333333333
Wed May 22 2024 14:14:00 GMT+0200 (Central European Summer Time),40175.933333333334,2751.233333333333
Wed May 22 2024 14:15:00 GMT+0200 (Central European Summer Time),46225.083333333336,169.15
Wed May 22 2024 14:16:00 GMT+0200 (Central European Summer Time),44204.48333333333,1196.1833333333334
Wed May 22 2024 14:17:00 GMT+0200 (Central European Summer Time),31867.483333333334,25.366666666666667
